city,bedrooms,year,month,price,day,date
Fujairah,5.0,2020,5,11000000.0,1,2020-05-01
Fujairah,3.0,2020,5,2494916.0,1,2020-05-01
Fujairah,4.0,2020,5,4600000.0,1,2020-05-01
Ras Al Khaimah,4.0,2018,2,2342642.0,1,2018-02-01
Ras Al Khaimah,3.0,2018,2,1632432.0,1,2018-02-01
Ras Al Khaimah,4.0,2018,3,2186068.0,1,2018-03-01
Ras Al Khaimah,,2018,3,4266666.666666667,1,2018-03-01
Ras Al Khaimah,2.0,2018,3,1050000.0,1,2018-03-01
Ras Al Khaimah,0.0,2018,3,270000.0,1,2018-03-01
Ras Al Khaimah,3.0,2018,3,1399653.75,1,2018-03-01
Ras Al Khaimah,1.0,2018,4,605122.6666666665,1,2018-04-01
Ras Al Khaimah,3.0,2018,4,2458055.0,1,2018-04-01
Ras Al Khaimah,4.0,2018,4,2400000.0,1,2018-04-01
Ras Al Khaimah,1.0,2018,6,1369680.0,1,2018-06-01
Ras Al Khaimah,1.0,2018,7,780000.0,1,2018-07-01
Ras Al Khaimah,5.0,2018,7,6000000.0,1,2018-07-01
Ras Al Khaimah,2.0,2018,7,1749720.0,1,2018-07-01
Ras Al Khaimah,2.0,2018,8,1020000.0,1,2018-08-01
Ras Al Khaimah,0.0,2018,8,674160.0,1,2018-08-01
Ras Al Khaimah,1.0,2018,8,711000.0,1,2018-08-01
Ras Al Khaimah,4.0,2018,9,6032677.0,1,2018-09-01
Ras Al Khaimah,5.0,2018,9,7342726.0,1,2018-09-01
Ras Al Khaimah,3.0,2018,9,2100000.0,1,2018-09-01
Ras Al Khaimah,2.0,2018,9,1132500.0,1,2018-09-01
Ras Al Khaimah,1.0,2018,10,327500.0,1,2018-10-01
Ras Al Khaimah,3.0,2018,11,1432389.0,1,2018-11-01
Ras Al Khaimah,2.0,2018,11,500000.0,1,2018-11-01
Ras Al Khaimah,1.0,2018,11,680000.0,1,2018-11-01
Ras Al Khaimah,2.0,2018,12,830000.0,1,2018-12-01
Ras Al Khaimah,1.0,2018,12,380000.0,1,2018-12-01
Ras Al Khaimah,3.0,2018,12,1500000.0,1,2018-12-01
Ras Al Khaimah,4.0,2019,1,4234773.0,1,2019-01-01
Ras Al Khaimah,3.0,2019,1,1183333.333333333,1,2019-01-01
Ras Al Khaimah,0.0,2019,1,315000.0,1,2019-01-01
Ras Al Khaimah,1.0,2019,1,690000.0,1,2019-01-01
Ras Al Khaimah,0.0,2019,2,210000.0,1,2019-02-01
Ras Al Khaimah,3.0,2019,3,1840000.0,1,2019-03-01
Ras Al Khaimah,1.0,2019,4,327500.0,1,2019-04-01
Ras Al Khaimah,3.0,2019,5,1107785.333333333,1,2019-05-01
Ras Al Khaimah,1.0,2019,5,541250.0,1,2019-05-01
Ras Al Khaimah,0.0,2019,5,195000.0,1,2019-05-01
Ras Al Khaimah,4.0,2019,5,1550000.0,1,2019-05-01
Ras Al Khaimah,2.0,2019,6,1559082.5,1,2019-06-01
Ras Al Khaimah,0.0,2019,6,330947.5,1,2019-06-01
Ras Al Khaimah,3.0,2019,6,1942573.666666667,1,2019-06-01
Ras Al Khaimah,1.0,2019,6,740266.6666666665,1,2019-06-01
Ras Al Khaimah,2.0,2019,7,1092319.0,1,2019-07-01
Ras Al Khaimah,0.0,2019,7,385589.0,1,2019-07-01
Ras Al Khaimah,,2019,7,15150000.0,1,2019-07-01
Ras Al Khaimah,3.0,2019,7,1436649.5,1,2019-07-01
Ras Al Khaimah,1.0,2019,7,492294.5,1,2019-07-01
Ras Al Khaimah,1.0,2019,8,350000.0,1,2019-08-01
Ras Al Khaimah,0.0,2019,8,210000.0,1,2019-08-01
Ras Al Khaimah,3.0,2019,8,985000.0,1,2019-08-01
Ras Al Khaimah,3.0,2019,9,1143682.0,1,2019-09-01
Ras Al Khaimah,,2019,9,96960000.0,1,2019-09-01
Ras Al Khaimah,4.0,2019,9,1689944.0,1,2019-09-01
Ras Al Khaimah,1.0,2019,9,305000.0,1,2019-09-01
Ras Al Khaimah,2.0,2019,9,621666.6666666665,1,2019-09-01
Ras Al Khaimah,0.0,2019,9,240000.0,1,2019-09-01
Ras Al Khaimah,5.0,2019,10,4182363.0,1,2019-10-01
Ras Al Khaimah,4.0,2019,11,2506000.0,1,2019-11-01
Ras Al Khaimah,1.0,2019,11,455000.0,1,2019-11-01
Ras Al Khaimah,2.0,2019,11,712500.0,1,2019-11-01
Ras Al Khaimah,5.0,2019,11,2690000.0,1,2019-11-01
Ras Al Khaimah,0.0,2019,11,206250.0,1,2019-11-01
Ras Al Khaimah,3.0,2019,11,1025000.0,1,2019-11-01
Ras Al Khaimah,,2019,11,3800000.0,1,2019-11-01
Ras Al Khaimah,0.0,2019,12,270000.0,1,2019-12-01
Ras Al Khaimah,1.0,2019,12,469000.0,1,2019-12-01
Ras Al Khaimah,2.0,2019,12,495000.0,1,2019-12-01
Ras Al Khaimah,4.0,2019,12,1200000.0,1,2019-12-01
Ras Al Khaimah,3.0,2019,12,1974500.0,1,2019-12-01
Ras Al Khaimah,,2020,1,13975000.0,1,2020-01-01
Ras Al Khaimah,5.0,2020,1,7342726.0,1,2020-01-01
Ras Al Khaimah,0.0,2020,1,213570.0,1,2020-01-01
Ras Al Khaimah,1.0,2020,1,442308.7857142858,1,2020-01-01
Ras Al Khaimah,4.0,2020,1,2903783.571428572,1,2020-01-01
Ras Al Khaimah,3.0,2020,1,1320467.583333333,1,2020-01-01
Ras Al Khaimah,2.0,2020,1,1618357.5384615385,1,2020-01-01
Ras Al Khaimah,1.0,2020,2,401344.5,1,2020-02-01
Ras Al Khaimah,0.0,2020,2,220000.0,1,2020-02-01
Ras Al Khaimah,3.0,2020,2,1456250.0,1,2020-02-01
Ras Al Khaimah,4.0,2020,2,1431250.0,1,2020-02-01
Ras Al Khaimah,2.0,2020,2,831333.3333333335,1,2020-02-01
Ras Al Khaimah,5.0,2020,2,8500000.0,1,2020-02-01
Ras Al Khaimah,2.0,2020,3,756521.2,1,2020-03-01
Ras Al Khaimah,1.0,2020,3,458769.8421052632,1,2020-03-01
Ras Al Khaimah,6.0,2020,3,3900000.0,1,2020-03-01
Ras Al Khaimah,4.0,2020,3,1561538.4615384615,1,2020-03-01
Ras Al Khaimah,0.0,2020,3,242499.08333333328,1,2020-03-01
Ras Al Khaimah,5.0,2020,3,3650000.0,1,2020-03-01
Ras Al Khaimah,3.0,2020,3,1136039.25,1,2020-03-01
Ras Al Khaimah,0.0,2020,4,235646.4705882353,1,2020-04-01
Ras Al Khaimah,6.0,2020,4,7900000.0,1,2020-04-01
Ras Al Khaimah,2.0,2020,4,986530.8181818181,1,2020-04-01
Ras Al Khaimah,5.0,2020,4,6900000.0,1,2020-04-01
Ras Al Khaimah,4.0,2020,4,1712999.0,1,2020-04-01
Ras Al Khaimah,3.0,2020,4,1327549.75,1,2020-04-01
Ras Al Khaimah,1.0,2020,4,424514.1142857143,1,2020-04-01
Ras Al Khaimah,0.0,2020,5,267787.1875,1,2020-05-01
Ras Al Khaimah,6.0,2020,5,1750000.0,1,2020-05-01
Ras Al Khaimah,,2020,5,7884375.0,1,2020-05-01
Ras Al Khaimah,4.0,2020,5,1788161.333333333,1,2020-05-01
Ras Al Khaimah,3.0,2020,5,1135000.0,1,2020-05-01
Ras Al Khaimah,5.0,2020,5,5400000.0,1,2020-05-01
Ras Al Khaimah,1.0,2020,5,522647.3684210526,1,2020-05-01
Ras Al Khaimah,2.0,2020,5,876666.1111111111,1,2020-05-01
Ras Al Khaimah,8.0,2020,5,35000000.0,1,2020-05-01
Ras Al Khaimah,8.0,2020,6,3200000.0,1,2020-06-01
Ras Al Khaimah,2.0,2020,6,955125.875,1,2020-06-01
Ras Al Khaimah,3.0,2020,6,1507791.5789473685,1,2020-06-01
Ras Al Khaimah,5.0,2020,6,4778333.333333333,1,2020-06-01
Ras Al Khaimah,0.0,2020,6,224947.8620689655,1,2020-06-01
Ras Al Khaimah,1.0,2020,6,456327.04545454547,1,2020-06-01
Ras Al Khaimah,6.0,2020,6,3274999.75,1,2020-06-01
Ras Al Khaimah,,2020,6,2105139.375,1,2020-06-01
Ras Al Khaimah,4.0,2020,6,2836265.266666666,1,2020-06-01
Ras Al Khaimah,1.0,2020,7,451320.0,1,2020-07-01
Ras Al Khaimah,4.0,2020,7,1986052.5789473685,1,2020-07-01
Ras Al Khaimah,6.0,2020,7,5925099.5,1,2020-07-01
Ras Al Khaimah,5.0,2020,7,5412500.0,1,2020-07-01
Ras Al Khaimah,2.0,2020,7,938123.6,1,2020-07-01
Ras Al Khaimah,0.0,2020,7,250541.20833333328,1,2020-07-01
Ras Al Khaimah,,2020,7,20160000.0,1,2020-07-01
Ras Al Khaimah,3.0,2020,7,1419521.3913043481,1,2020-07-01
Sharjah,2.0,2017,9,1040547.6666666665,1,2017-09-01
Sharjah,2.0,2017,10,798990.0,1,2017-10-01
Sharjah,3.0,2017,11,1800000.0,1,2017-11-01
Sharjah,5.0,2017,11,2800000.0,1,2017-11-01
Sharjah,2.0,2018,2,1146533.0,1,2018-02-01
Sharjah,6.0,2018,4,2545000.0,1,2018-04-01
Sharjah,2.0,2018,5,1080000.0,1,2018-05-01
Sharjah,6.0,2018,5,2149000.0,1,2018-05-01
Sharjah,,2018,5,1117681.75,1,2018-05-01
Sharjah,3.0,2018,8,1150000.0,1,2018-08-01
Sharjah,,2018,10,1060000.0,1,2018-10-01
Sharjah,5.0,2019,1,2900000.0,1,2019-01-01
Sharjah,4.0,2019,2,1900000.0,1,2019-02-01
Sharjah,5.0,2019,2,4500000.0,1,2019-02-01
Sharjah,6.0,2019,3,12500000.0,1,2019-03-01
Sharjah,2.0,2019,3,1156498.0,1,2019-03-01
Sharjah,4.0,2019,3,2562000.0,1,2019-03-01
Sharjah,3.0,2019,3,2321000.0,1,2019-03-01
Sharjah,5.0,2019,3,3741500.0,1,2019-03-01
Sharjah,,2019,5,770000.0,1,2019-05-01
Sharjah,2.0,2019,5,784120.0,1,2019-05-01
Sharjah,5.0,2019,5,3800000.0,1,2019-05-01
Sharjah,4.0,2019,5,2400000.0,1,2019-05-01
Sharjah,,2019,6,20000000.0,1,2019-06-01
Sharjah,1.0,2019,6,570888.0,1,2019-06-01
Sharjah,7.0,2019,6,8000000.0,1,2019-06-01
Sharjah,3.0,2019,7,650000.0,1,2019-07-01
Sharjah,0.0,2019,7,407500.0,1,2019-07-01
Sharjah,2.0,2019,7,849888.0,1,2019-07-01
Sharjah,,2019,8,469214.2,1,2019-08-01
Sharjah,4.0,2019,8,2646282.0,1,2019-08-01
Sharjah,3.0,2019,8,1146231.0,1,2019-08-01
Sharjah,2.0,2019,8,883332.5,1,2019-08-01
Sharjah,2.0,2019,9,700000.0,1,2019-09-01
Sharjah,4.0,2019,9,2298760.666666666,1,2019-09-01
Sharjah,0.0,2019,9,490000.0,1,2019-09-01
Sharjah,1.0,2019,9,575000.0,1,2019-09-01
Sharjah,3.0,2019,9,1699000.0,1,2019-09-01
Sharjah,,2019,10,3908872.0,1,2019-10-01
Sharjah,3.0,2019,10,1545296.0,1,2019-10-01
Sharjah,8.0,2019,10,11500000.0,1,2019-10-01
Sharjah,5.0,2019,10,3120000.0,1,2019-10-01
Sharjah,2.0,2019,10,916444.0,1,2019-10-01
Sharjah,6.0,2019,10,3449000.0,1,2019-10-01
Sharjah,0.0,2019,10,443444.0,1,2019-10-01
Sharjah,4.0,2019,10,2300000.0,1,2019-10-01
Sharjah,3.0,2019,11,612500.0,1,2019-11-01
Sharjah,,2019,11,96750000.0,1,2019-11-01
Sharjah,2.0,2019,11,382500.0,1,2019-11-01
Sharjah,7.0,2019,11,1800000.0,1,2019-11-01
Sharjah,,2019,12,1172000.0,1,2019-12-01
Sharjah,5.0,2019,12,8500000.0,1,2019-12-01
Sharjah,3.0,2019,12,860000.0,1,2019-12-01
Sharjah,2.0,2019,12,547500.0,1,2019-12-01
Sharjah,4.0,2020,1,2149666.666666666,1,2020-01-01
Sharjah,2.0,2020,1,664444.4444444445,1,2020-01-01
Sharjah,0.0,2020,1,315000.0,1,2020-01-01
Sharjah,3.0,2020,1,1094333.333333333,1,2020-01-01
Sharjah,,2020,1,386648.5,1,2020-01-01
Sharjah,1.0,2020,1,416250.0,1,2020-01-01
Sharjah,3.0,2020,2,931250.0,1,2020-02-01
Sharjah,0.0,2020,2,331000.0,1,2020-02-01
Sharjah,1.0,2020,2,644500.0,1,2020-02-01
Sharjah,6.0,2020,2,4500000.0,1,2020-02-01
Sharjah,2.0,2020,2,608296.0,1,2020-02-01
Sharjah,5.0,2020,2,3449999.5,1,2020-02-01
Sharjah,4.0,2020,2,1825000.0,1,2020-02-01
Sharjah,,2020,2,9304973.666666666,1,2020-02-01
Sharjah,5.0,2020,3,3308479.6,1,2020-03-01
Sharjah,4.0,2020,3,2050000.0,1,2020-03-01
Sharjah,,2020,3,6950000.0,1,2020-03-01
Sharjah,3.0,2020,3,1299737.5,1,2020-03-01
Sharjah,1.0,2020,3,450000.0,1,2020-03-01
Sharjah,2.0,2020,3,666979.875,1,2020-03-01
Sharjah,6.0,2020,3,3899999.5,1,2020-03-01
Sharjah,8.0,2020,4,850000.0,1,2020-04-01
Sharjah,,2020,4,65535000.0,1,2020-04-01
Sharjah,6.0,2020,4,9000000.0,1,2020-04-01
Sharjah,2.0,2020,4,790245.125,1,2020-04-01
Sharjah,1.0,2020,4,450000.0,1,2020-04-01
Sharjah,5.0,2020,4,2600000.0,1,2020-04-01
Sharjah,3.0,2020,4,1055141.7142857143,1,2020-04-01
Sharjah,0.0,2020,4,399800.0,1,2020-04-01
Sharjah,5.0,2020,5,3100000.0,1,2020-05-01
Sharjah,0.0,2020,5,387148.0,1,2020-05-01
Sharjah,,2020,5,5718200.0,1,2020-05-01
Sharjah,1.0,2020,5,561750.0,1,2020-05-01
Sharjah,4.0,2020,5,2178964.285714286,1,2020-05-01
Sharjah,2.0,2020,5,774040.5714285716,1,2020-05-01
Sharjah,6.0,2020,5,3325000.0,1,2020-05-01
Sharjah,3.0,2020,5,993090.9090909092,1,2020-05-01
Sharjah,3.0,2020,6,1095068.3076923077,1,2020-06-01
Sharjah,1.0,2020,6,453055.35714285716,1,2020-06-01
Sharjah,4.0,2020,6,2284464.285714286,1,2020-06-01
Sharjah,,2020,6,666666.6666666665,1,2020-06-01
Sharjah,7.0,2020,6,1300000.0,1,2020-06-01
Sharjah,0.0,2020,6,348629.33333333326,1,2020-06-01
Sharjah,2.0,2020,6,641766.1052631579,1,2020-06-01
Sharjah,5.0,2020,6,2905636.3636363638,1,2020-06-01
Sharjah,6.0,2020,6,24231881.66666667,1,2020-06-01
Sharjah,0.0,2020,7,379681.33333333326,1,2020-07-01
Sharjah,7.0,2020,7,1790000.0,1,2020-07-01
Sharjah,6.0,2020,7,2775000.0,1,2020-07-01
Sharjah,4.0,2020,7,2457800.0,1,2020-07-01
Sharjah,8.0,2020,7,2575000.0,1,2020-07-01
Sharjah,1.0,2020,7,485126.85714285716,1,2020-07-01
Sharjah,3.0,2020,7,1294640.894736842,1,2020-07-01
Sharjah,,2020,7,3001200.0,1,2020-07-01
Sharjah,2.0,2020,7,762116.5,1,2020-07-01
Sharjah,5.0,2020,7,2994922.545454545,1,2020-07-01
Umm Al Quwain,3.0,2019,9,1100000.0,1,2019-09-01
